id_viaje,id_socio,num_economico,distancia,tiempo,fecha
v-002797,s-0144,eco-0004,3.54,9,2021-03-09
v-002798,s-0063,eco-0264,13.62,47,2021-10-15
v-002799,s-0148,eco-0206,3.53,12,2021-06-23
v-002800,s-0025,eco-0390,0.92,9,2021-06-21
v-002801,s-0189,eco-0473,1.44,9,2021-10-22
v-002802,s-0027,eco-0081,0.17,10,2021-02-15
v-002803,s-0081,eco-0320,3.62,10,2021-11-10
v-002804,s-0139,eco-0079,2.73,12,2021-10-15
v-002805,s-0195,eco-0300,2.82,11,2021-05-27
v-002806,s-0097,eco-0335,1.96,8,2021-08-06
v-002807,s-0141,eco-0477,8.81,43,2021-02-12
v-002808,s-0054,eco-0381,4.2,9,2021-12-16
v-002809,s-0088,eco-0295,1.45,7,2021-06-27
v-002810,s-0109,eco-0460,1.73,7,2021-12-25
v-002811,s-0108,eco-0046,0.97,8,2021-02-28
v-002812,s-0135,eco-0481,12.71,40,2021-06-10
v-002813,s-0119,eco-0158,0.57,10,2021-10-21
v-002814,s-0198,eco-0328,2.44,11,2021-06-17
v-002815,s-0149,eco-0466,3.73,9,2021-12-11
v-002816,s-0061,eco-0336,1.74,11,2021-10-16
v-002817,s-0181,eco-0234,2.7,10,2021-01-22
v-002818,s-0162,eco-0027,1.29,9,2021-11-22
v-002819,s-0101,eco-0361,1.51,8,2021-11-12
v-002820,s-0068,eco-0257,4.8,43,2021-10-16
v-002821,s-0157,eco-0167,12.98,44,2021-12-30
v-002822,s-0174,eco-0493,2.66,6,2021-10-14
v-002823,s-0176,eco-0250,2.8,9,2021-04-14
v-002824,s-0157,eco-0175,7.83,46,2021-03-04
v-002825,s-0131,eco-0017,3.78,39,2021-07-08
v-002826,s-0126,eco-0113,1.6,11,2021-07-17
v-002827,s-0169,eco-0235,9.12,44,2021-05-24
v-002828,s-0037,eco-0207,0.08,8,2021-02-28
v-002829,s-0002,eco-0008,4.11,45,2021-08-26
v-002830,s-0005,eco-0317,13.12,43,2021-11-28
v-002831,s-0114,eco-0399,4.69,39,2021-10-23
v-002832,s-0087,eco-0309,13.11,47,2021-01-17
v-002833,s-0117,eco-0043,0.73,12,2021-05-31
v-002834,s-0097,eco-0196,3.09,10,2021-12-17
v-002835,s-0067,eco-0388,14.77,45,2021-09-28
v-002836,s-0194,eco-0062,1.66,10,2021-02-28
v-002837,s-0086,eco-0079,1.96,11,2021-09-22
v-002838,s-0162,eco-0159,2.4,10,2021-01-22
v-002839,s-0160,eco-0020,0.12,12,2021-01-22
v-002840,s-0086,eco-0293,3.25,10,2021-01-16
v-002841,s-0014,eco-0298,2.42,11,2021-02-24
v-002842,s-0093,eco-0449,5.8,50,2021-05-26
v-002843,s-0179,eco-0126,0.85,12,2021-10-22
v-002844,s-0052,eco-0075,1.14,9,2021-07-01
v-002845,s-0144,eco-0028,1.51,13,2021-06-16
v-002846,s-0127,eco-0446,2.15,10,2021-10-20
v-002847,s-0187,eco-0205,0.58,12,2021-04-07
v-002848,s-0081,eco-0042,11.79,45,2021-05-27
v-002849,s-0017,eco-0399,1.58,8,2021-06-27
v-002850,s-0017,eco-0186,2.57,8,2021-09-16
v-002851,s-0005,eco-0087,1.3,12,2021-06-23
v-002852,s-0118,eco-0498,16.85,53,2021-12-28
v-002853,s-0129,eco-0263,1.39,7,2021-11-07
v-002854,s-0025,eco-0207,3.62,11,2021-12-27
v-002855,s-0065,eco-0366,2.8,11,2021-12-06
v-002856,s-0067,eco-0259,0.76,10,2021-11-03
v-002857,s-0115,eco-0424,2.18,11,2021-07-20
v-002858,s-0049,eco-0482,0.37,10,2021-11-12
v-002859,s-0111,eco-0207,16.48,44,2021-07-18
v-002860,s-0042,eco-0401,2.01,8,2021-12-07
v-002861,s-0187,eco-0147,17.03,46,2021-11-25
v-002862,s-0085,eco-0051,3.15,9,2021-05-13
v-002863,s-0180,eco-0143,7.09,48,2021-02-28
v-002864,s-0181,eco-0234,5.57,39,2021-09-05
v-002865,s-0109,eco-0273,5.78,40,2021-01-20
v-002866,s-0044,eco-0496,12.06,31,2021-05-20
v-002867,s-0063,eco-0477,10.67,45,2021-07-26
v-002868,s-0106,eco-0421,17.87,43,2021-01-28
v-002869,s-0142,eco-0165,3.37,11,2021-10-20
v-002870,s-0147,eco-0410,7.79,47,2021-12-14
v-002871,s-0159,eco-0416,1.46,9,2021-02-18
v-002872,s-0067,eco-0030,3.14,10,2021-05-21
v-002873,s-0184,eco-0335,1.48,6,2021-09-10
v-002874,s-0183,eco-0207,2.88,13,2021-04-13
v-002875,s-0055,eco-0029,0.24,10,2021-04-05
v-002876,s-0112,eco-0141,16.01,50,2021-01-07
v-002877,s-0087,eco-0230,2.27,12,2021-12-26
v-002878,s-0082,eco-0474,0.99,12,2021-06-20
v-002879,s-0194,eco-0104,10.75,46,2021-07-13
v-002880,s-0064,eco-0222,8.8,41,2021-01-01
v-002881,s-0047,eco-0146,2.42,11,2021-07-25
v-002882,s-0011,eco-0454,2.57,10,2021-12-01
v-002883,s-0140,eco-0433,9.87,43,2021-04-30
v-002884,s-0111,eco-0497,7.76,44,2021-09-03
v-002885,s-0114,eco-0186,3.01,12,2021-12-14
v-002886,s-0194,eco-0249,2.02,8,2021-12-14
v-002887,s-0027,eco-0407,2.5,13,2021-04-05
v-002888,s-0109,eco-0081,3.28,11,2021-04-01
v-002889,s-0175,eco-0400,0.71,8,2021-03-21
v-002890,s-0172,eco-0093,13.75,45,2021-06-18
v-002891,s-0093,eco-0356,9.28,44,2021-07-20
v-002892,s-0072,eco-0090,4.04,8,2021-03-30
v-002893,s-0011,eco-0171,10.77,52,2021-07-07
v-002894,s-0062,eco-0020,2.91,9,2021-12-15
v-002895,s-0156,eco-0159,3.86,10,2021-04-20
v-002896,s-0182,eco-0285,1.41,9,2021-06-21
v-002897,s-0049,eco-0270,2.72,10,2021-01-17
v-002898,s-0076,eco-0348,13.49,53,2021-05-30
v-002899,s-0145,eco-0164,16.37,47,2021-04-26
v-002900,s-0036,eco-0455,2.25,11,2021-07-11
v-002901,s-0199,eco-0327,4.27,5,2021-01-24
v-002902,s-0179,eco-0090,1.47,10,2021-09-21
v-002903,s-0001,eco-0388,1.59,6,2021-10-16
v-002904,s-0034,eco-0233,0.35,8,2021-08-07
v-002905,s-0184,eco-0097,2.41,7,2021-11-18
v-002906,s-0141,eco-0081,2.94,11,2021-11-08
v-002907,s-0118,eco-0395,11.57,44,2021-10-19
v-002908,s-0151,eco-0169,5.88,38,2021-10-18
v-002909,s-0182,eco-0370,1.32,9,2021-03-17
v-002910,s-0073,eco-0081,1.03,12,2021-07-06
v-002911,s-0013,eco-0456,1.84,10,2021-08-27
v-002912,s-0105,eco-0033,6.97,40,2021-12-31
v-002913,s-0134,eco-0414,10.68,42,2021-07-23
v-002914,s-0080,eco-0494,15.81,46,2021-11-01
v-002915,s-0192,eco-0338,9.44,39,2021-03-19
v-002916,s-0135,eco-0088,9.99,45,2021-11-09
v-002917,s-0086,eco-0035,1.77,12,2021-05-25
v-002918,s-0054,eco-0218,1.67,9,2021-11-27
v-002919,s-0184,eco-0102,2.08,11,2021-03-29
v-002920,s-0103,eco-0417,10.71,51,2021-01-31
v-002921,s-0083,eco-0139,14.84,40,2021-07-04
v-002922,s-0189,eco-0374,9.13,40,2021-06-28
v-002923,s-0147,eco-0208,2.91,10,2021-09-25
v-002924,s-0171,eco-0080,1.42,11,2021-06-07
v-002925,s-0103,eco-0107,2.37,7,2021-01-22
v-002926,s-0144,eco-0383,1.83,10,2021-10-14
v-002927,s-0107,eco-0093,0.39,10,2021-07-26
v-002928,s-0061,eco-0223,0.86,14,2021-10-20
v-002929,s-0111,eco-0352,1.85,9,2021-04-15
v-002930,s-0101,eco-0371,1.67,8,2021-08-19
v-002931,s-0054,eco-0092,20.25,47,2021-01-08
v-002932,s-0062,eco-0262,0.6,7,2021-01-21
v-002933,s-0092,eco-0346,2.18,10,2021-11-27
v-002934,s-0030,eco-0471,1.73,11,2021-05-24
v-002935,s-0178,eco-0254,1.09,9,2021-07-26
v-002936,s-0093,eco-0022,3.08,12,2021-03-11
v-002937,s-0041,eco-0384,3.15,12,2021-11-18
v-002938,s-0071,eco-0453,4.77,43,2021-09-19
v-002939,s-0045,eco-0423,1.76,14,2021-09-07
v-002940,s-0123,eco-0233,2.16,7,2021-08-14
v-002941,s-0070,eco-0143,2.75,9,2021-12-04
v-002942,s-0141,eco-0105,1.36,7,2021-03-03
v-002943,s-0169,eco-0464,3.94,10,2021-07-31
v-002944,s-0029,eco-0105,1.47,12,2021-07-05
v-002945,s-0081,eco-0290,1.21,10,2021-01-16
v-002946,s-0188,eco-0260,8.82,40,2021-12-30
v-002947,s-0005,eco-0027,9.58,49,2021-12-24
v-002948,s-0017,eco-0007,5.23,41,2021-05-04
v-002949,s-0014,eco-0079,4.25,8,2021-01-21
v-002950,s-0053,eco-0350,1.66,9,2021-09-21
v-002951,s-0150,eco-0281,0.14,8,2021-06-03
v-002952,s-0187,eco-0222,9.63,48,2021-12-25
v-002953,s-0045,eco-0243,3.92,11,2021-12-16
v-002954,s-0063,eco-0088,0.45,13,2021-09-15
v-002955,s-0195,eco-0281,11.37,45,2021-04-17
v-002956,s-0184,eco-0035,7.59,45,2021-10-11
v-002957,s-0131,eco-0255,0.71,11,2021-01-22
v-002958,s-0117,eco-0015,5.64,43,2021-06-19
v-002959,s-0184,eco-0045,1.43,8,2021-01-24
v-002960,s-0152,eco-0143,3.16,10,2021-04-20
v-002961,s-0186,eco-0157,4.25,12,2021-06-16
v-002962,s-0008,eco-0189,1.98,9,2021-05-30
v-002963,s-0070,eco-0438,1.03,11,2021-06-18
v-002964,s-0066,eco-0041,3.2,49,2021-08-24
v-002965,s-0181,eco-0118,1.64,12,2021-12-25
v-002966,s-0088,eco-0091,3.25,14,2021-09-27
v-002967,s-0129,eco-0344,1.3,13,2021-11-29
v-002968,s-0160,eco-0299,1.64,7,2021-10-21
v-002969,s-0070,eco-0416,0.77,10,2021-11-23
v-002970,s-0131,eco-0032,1.03,9,2021-08-31
v-002971,s-0103,eco-0431,14.18,42,2021-09-20
v-002972,s-0166,eco-0261,0.86,6,2021-02-26
v-002973,s-0193,eco-0124,1.59,9,2021-12-29
v-002974,s-0113,eco-0151,1.93,7,2021-08-10
v-002975,s-0045,eco-0265,1.99,8,2021-08-24
v-002976,s-0083,eco-0364,15.06,46,2021-12-28
v-002977,s-0021,eco-0245,2.67,12,2021-09-30
v-002978,s-0182,eco-0476,1.45,10,2021-06-05
v-002979,s-0181,eco-0450,8.97,49,2021-12-23
v-002980,s-0129,eco-0389,1.94,11,2021-04-06
v-002981,s-0199,eco-0446,1.52,5,2021-07-22
v-002982,s-0083,eco-0253,1.12,7,2021-07-15
v-002983,s-0159,eco-0266,2.0,10,2021-02-22
v-002984,s-0163,eco-0177,11.6,45,2021-10-28
v-002985,s-0187,eco-0246,1.85,10,2021-09-27
v-002986,s-0064,eco-0193,3.56,9,2021-06-25
v-002987,s-0160,eco-0432,2.07,9,2021-10-02
v-002988,s-0042,eco-0246,3.25,9,2021-02-12
v-002989,s-0160,eco-0295,3.6,7,2021-04-02
v-002990,s-0027,eco-0174,1.07,11,2021-10-04
v-002991,s-0149,eco-0249,2.37,12,2021-11-12
v-002992,s-0019,eco-0409,1.03,39,2021-12-14
v-002993,s-0033,eco-0259,3.0,7,2021-09-25
v-002994,s-0137,eco-0041,2.95,8,2021-02-26
v-002995,s-0138,eco-0376,12.99,40,2021-08-07
v-002996,s-0104,eco-0216,2.95,10,2021-12-03
v-002997,s-0144,eco-0465,4.09,14,2021-07-12
v-002998,s-0064,eco-0427,0.92,10,2021-12-22
v-002999,s-0174,eco-0135,12.36,45,2021-02-28
v-003000,s-0126,eco-0492,8.8,45,2021-09-12
v-003001,s-0167,eco-0342,2.99,9,2021-08-10
v-003002,s-0080,eco-0449,2.34,12,2021-11-09
v-003003,s-0043,eco-0307,2.75,12,2021-05-21
v-003004,s-0076,eco-0146,1.01,8,2021-05-15
v-003005,s-0157,eco-0287,2.29,10,2021-10-17
v-003006,s-0056,eco-0385,1.56,9,2021-12-09
v-003007,s-0046,eco-0136,0.68,13,2021-12-16
v-003008,s-0034,eco-0468,1.82,10,2021-07-08
v-003009,s-0075,eco-0202,10.8,49,2021-10-19
v-003010,s-0063,eco-0290,12.45,43,2021-02-28
v-003011,s-0138,eco-0161,2.33,11,2021-04-03
v-003012,s-0108,eco-0044,2.64,10,2021-05-26
v-003013,s-0117,eco-0051,2.25,11,2021-02-19
v-003014,s-0115,eco-0470,1.6,8,2021-06-03
v-003015,s-0137,eco-0005,1.99,6,2021-02-23
v-003016,s-0006,eco-0203,10.42,41,2021-09-23
v-003017,s-0052,eco-0032,2.43,12,2021-05-10
v-003018,s-0045,eco-0127,8.57,49,2021-01-27
v-003019,s-0011,eco-0166,13.16,45,2021-08-28
v-003020,s-0006,eco-0109,0.74,8,2021-07-17
v-003021,s-0067,eco-0103,3.22,12,2021-03-25
v-003022,s-0126,eco-0311,2.85,11,2021-04-12
v-003023,s-0184,eco-0026,21.66,51,2021-05-17
v-003024,s-0169,eco-0468,1.98,11,2021-03-29
v-003025,s-0160,eco-0149,0.06,13,2021-08-30
v-003026,s-0129,eco-0218,2.05,10,2021-02-16
v-003027,s-0188,eco-0428,2.41,10,2021-11-11
v-003028,s-0152,eco-0394,2.0,5,2021-05-19
v-003029,s-0061,eco-0216,10.79,37,2021-09-30
v-003030,s-0041,eco-0488,0.71,8,2021-04-30
v-003031,s-0183,eco-0281,2.65,8,2021-09-17
v-003032,s-0021,eco-0267,3.7,11,2021-04-10
v-003033,s-0042,eco-0143,0.45,10,2021-04-01
v-003034,s-0045,eco-0212,4.0,8,2021-03-25
v-003035,s-0127,eco-0487,1.68,12,2021-03-15
v-003036,s-0184,eco-0496,0.27,13,2021-10-26
v-003037,s-0002,eco-0198,1.39,12,2021-12-30
v-003038,s-0148,eco-0442,1.01,11,2021-11-12
v-003039,s-0195,eco-0189,0.95,10,2021-05-26
v-003040,s-0113,eco-0307,7.93,51,2021-03-31
v-003041,s-0087,eco-0328,1.64,8,2021-07-15
v-003042,s-0135,eco-0120,2.11,13,2021-02-02
v-003043,s-0169,eco-0297,4.04,55,2021-01-18
v-003044,s-0076,eco-0067,0.29,11,2021-04-12
v-003045,s-0167,eco-0244,0.82,12,2021-06-12
v-003046,s-0147,eco-0199,2.03,10,2021-04-08
v-003047,s-0092,eco-0198,2.3,9,2021-04-22
v-003048,s-0184,eco-0280,5.9,44,2021-02-08
v-003049,s-0067,eco-0187,12.37,46,2021-12-13
v-003050,s-0126,eco-0161,0.28,8,2021-09-10
v-003051,s-0066,eco-0476,3.4,10,2021-06-16
v-003052,s-0084,eco-0250,6.86,45,2021-01-17
v-003053,s-0049,eco-0221,5.03,46,2021-04-28
v-003054,s-0186,eco-0051,0.72,11,2021-01-19
v-003055,s-0070,eco-0085,2.34,10,2021-06-08
v-003056,s-0179,eco-0312,0.68,10,2021-02-03
v-003057,s-0197,eco-0252,1.38,9,2021-07-06
v-003058,s-0157,eco-0124,2.93,8,2021-12-27
v-003059,s-0166,eco-0094,0.88,9,2021-06-18
v-003060,s-0117,eco-0441,1.74,11,2021-05-20
v-003061,s-0185,eco-0441,1.56,9,2021-10-02
v-003062,s-0045,eco-0273,13.16,50,2021-10-27
v-003063,s-0150,eco-0151,0.81,10,2021-02-21
v-003064,s-0182,eco-0063,1.0,8,2021-05-06
v-003065,s-0042,eco-0347,2.47,9,2021-12-01
v-003066,s-0141,eco-0449,3.78,12,2021-11-11
v-003067,s-0014,eco-0180,1.77,7,2021-06-04
v-003068,s-0083,eco-0490,2.67,10,2021-09-08
v-003069,s-0103,eco-0191,2.2,8,2021-04-04
v-003070,s-0198,eco-0162,17.05,47,2021-11-19
v-003071,s-0045,eco-0217,2.31,11,2021-06-10
v-003072,s-0180,eco-0479,1.42,9,2021-01-22
v-003073,s-0015,eco-0305,2.92,11,2021-01-01
v-003074,s-0160,eco-0172,1.36,8,2021-09-20
v-003075,s-0018,eco-0177,2.59,14,2021-09-14
v-003076,s-0081,eco-0382,3.61,12,2021-01-10
v-003077,s-0101,eco-0271,3.02,10,2021-09-04
v-003078,s-0149,eco-0360,2.11,10,2021-02-11
v-003079,s-0077,eco-0145,1.69,11,2021-09-19
v-003080,s-0044,eco-0153,1.21,7,2021-11-09
v-003081,s-0025,eco-0172,1.39,8,2021-04-22
v-003082,s-0053,eco-0148,2.93,12,2021-03-10
v-003083,s-0102,eco-0131,2.28,11,2021-01-27
v-003084,s-0172,eco-0420,3.38,8,2021-05-24
v-003085,s-0182,eco-0197,16.78,44,2021-04-22
v-003086,s-0175,eco-0415,1.93,10,2021-02-15
v-003087,s-0025,eco-0041,0.13,11,2021-03-08
v-003088,s-0179,eco-0063,18.32,47,2021-08-04
v-003089,s-0065,eco-0015,11.14,43,2021-08-13
v-003090,s-0140,eco-0143,15.77,48,2021-11-19
v-003091,s-0011,eco-0392,1.4,9,2021-02-18
v-003092,s-0127,eco-0385,0.48,13,2021-09-26
v-003093,s-0105,eco-0296,7.87,44,2021-01-29
v-003094,s-0086,eco-0070,1.83,10,2021-04-23
v-003095,s-0046,eco-0306,3.14,7,2021-05-11
v-003096,s-0192,eco-0216,3.93,7,2021-08-26
v-003097,s-0004,eco-0177,3.3,8,2021-05-01
v-003098,s-0189,eco-0416,0.98,10,2021-08-28
v-003099,s-0197,eco-0461,2.3,6,2021-05-19
v-003100,s-0160,eco-0185,2.6,7,2021-07-02
v-003101,s-0119,eco-0452,2.01,10,2021-12-29
v-003102,s-0108,eco-0093,6.97,48,2021-10-21
v-003103,s-0172,eco-0216,2.44,10,2021-06-30
v-003104,s-0029,eco-0207,7.62,42,2021-07-28
v-003105,s-0174,eco-0443,0.28,9,2021-01-11
v-003106,s-0067,eco-0374,14.61,40,2021-09-24
v-003107,s-0118,eco-0344,1.8,7,2021-12-26
v-003108,s-0119,eco-0125,1.59,11,2021-12-01
v-003109,s-0138,eco-0160,0.53,5,2021-07-06
v-003110,s-0119,eco-0214,1.49,10,2021-01-11
v-003111,s-0066,eco-0218,2.23,10,2021-09-05
v-003112,s-0184,eco-0477,2.66,12,2021-11-03
v-003113,s-0010,eco-0312,9.43,46,2021-02-09
v-003114,s-0080,eco-0068,8.8,40,2021-11-21
v-003115,s-0014,eco-0047,13.29,42,2021-02-21
v-003116,s-0030,eco-0067,8.28,49,2021-12-06
v-003117,s-0107,eco-0264,2.71,9,2021-01-21
v-003118,s-0088,eco-0134,3.67,5,2021-12-07
v-003119,s-0188,eco-0492,2.86,6,2021-11-25
v-003120,s-0102,eco-0167,2.97,10,2021-04-25
v-003121,s-0053,eco-0480,11.74,45,2021-05-08
v-003122,s-0183,eco-0024,2.94,8,2021-11-08
v-003123,s-0017,eco-0105,2.79,9,2021-10-24
v-003124,s-0047,eco-0078,1.13,7,2021-01-11
v-003125,s-0191,eco-0245,3.58,7,2021-04-10
v-003126,s-0169,eco-0473,0.78,11,2021-10-04
v-003127,s-0167,eco-0215,0.48,10,2021-12-22
v-003128,s-0107,eco-0257,2.24,10,2021-10-29
v-003129,s-0063,eco-0161,2.57,11,2021-01-25
v-003130,s-0014,eco-0369,5.87,48,2021-06-07
v-003131,s-0097,eco-0073,2.75,11,2021-01-03
v-003132,s-0197,eco-0366,1.2,12,2021-02-14
v-003133,s-0199,eco-0292,9.63,49,2021-09-27
v-003134,s-0126,eco-0347,2.55,11,2021-01-27
v-003135,s-0103,eco-0179,5.17,47,2021-11-17
v-003136,s-0199,eco-0451,2.45,5,2021-04-25
v-003137,s-0043,eco-0464,3.28,9,2021-07-11
v-003138,s-0064,eco-0424,20.49,38,2021-08-09
v-003139,s-0046,eco-0333,2.23,7,2021-07-27
v-003140,s-0097,eco-0392,0.07,10,2021-07-17
v-003141,s-0180,eco-0410,1.22,10,2021-10-08
v-003142,s-0067,eco-0149,3.63,8,2021-06-24
v-003143,s-0068,eco-0042,1.57,9,2021-04-13
v-003144,s-0004,eco-0456,3.06,9,2021-07-27
v-003145,s-0059,eco-0496,0.76,13,2021-01-25
v-003146,s-0197,eco-0357,2.9,8,2021-08-31
v-003147,s-0112,eco-0321,2.06,8,2021-09-12
v-003148,s-0136,eco-0320,12.17,48,2021-07-02
v-003149,s-0062,eco-0441,0.7,13,2021-02-28
v-003150,s-0157,eco-0487,1.94,8,2021-12-18
v-003151,s-0179,eco-0335,13.54,41,2021-06-09
v-003152,s-0079,eco-0218,0.92,6,2021-09-03
v-003153,s-0053,eco-0264,0.58,47,2021-07-10
v-003154,s-0085,eco-0282,2.47,10,2021-03-31
v-003155,s-0188,eco-0394,2.94,11,2021-06-07
v-003156,s-0092,eco-0195,1.85,44,2021-09-12
v-003157,s-0174,eco-0203,13.86,42,2021-03-12
v-003158,s-0010,eco-0233,3.57,10,2021-04-11
v-003159,s-0152,eco-0309,2.43,7,2021-04-23
v-003160,s-0175,eco-0181,4.12,14,2021-07-20
v-003161,s-0170,eco-0412,2.55,12,2021-09-19
v-003162,s-0181,eco-0071,1.0,10,2021-08-26
v-003163,s-0041,eco-0215,1.55,8,2021-05-10
v-003164,s-0063,eco-0489,3.3,12,2021-04-08
v-003165,s-0166,eco-0428,1.98,11,2021-08-26
v-003166,s-0181,eco-0108,5.76,47,2021-01-02
v-003167,s-0061,eco-0098,2.51,10,2021-10-25
v-003168,s-0157,eco-0105,2.77,12,2021-03-16
v-003169,s-0112,eco-0274,1.88,10,2021-06-04
v-003170,s-0125,eco-0036,1.59,7,2021-04-04
v-003171,s-0171,eco-0443,2.28,10,2021-10-21
v-003172,s-0174,eco-0191,1.87,13,2021-01-05
v-003173,s-0019,eco-0246,1.2,8,2021-06-16
v-003174,s-0192,eco-0019,2.52,13,2021-06-01
v-003175,s-0104,eco-0333,1.24,10,2021-05-28
v-003176,s-0145,eco-0117,2.43,9,2021-03-03
v-003177,s-0107,eco-0205,12.93,42,2021-05-09
v-003178,s-0019,eco-0040,10.05,42,2021-05-12
v-003179,s-0086,eco-0089,2.96,13,2021-10-07
v-003180,s-0036,eco-0096,12.91,46,2021-06-29
v-003181,s-0054,eco-0424,1.59,10,2021-03-20
v-003182,s-0127,eco-0004,2.07,7,2021-05-24
v-003183,s-0188,eco-0435,2.85,11,2021-01-01
v-003184,s-0071,eco-0180,1.1,10,2021-11-29
v-003185,s-0063,eco-0399,3.04,9,2021-11-01
v-003186,s-0002,eco-0275,6.75,36,2021-07-15
v-003187,s-0046,eco-0268,3.35,11,2021-09-19
v-003188,s-0115,eco-0032,6.22,55,2021-04-18
v-003189,s-0015,eco-0257,3.61,9,2021-02-14
v-003190,s-0119,eco-0428,12.85,47,2021-12-15
v-003191,s-0102,eco-0270,12.43,38,2021-03-11
v-003192,s-0021,eco-0155,2.42,50,2021-01-03
v-003193,s-0186,eco-0469,1.3,8,2021-02-06
v-003194,s-0037,eco-0363,1.7,10,2021-10-02
v-003195,s-0119,eco-0463,8.92,45,2021-09-21
v-003196,s-0163,eco-0181,2.95,13,2021-11-20
v-003197,s-0114,eco-0103,11.04,42,2021-11-13
v-003198,s-0066,eco-0463,2.17,10,2021-04-25
v-003199,s-0021,eco-0285,3.14,10,2021-11-06
v-003200,s-0194,eco-0402,8.18,44,2021-02-11
v-003201,s-0112,eco-0134,10.57,47,2021-02-11
v-003202,s-0070,eco-0219,2.28,9,2021-05-23
v-003203,s-0125,eco-0495,2.51,13,2021-06-26
v-003204,s-0040,eco-0192,2.93,7,2021-08-10
v-003205,s-0183,eco-0017,2.05,8,2021-11-25
v-003206,s-0040,eco-0328,6.29,40,2021-05-05
v-003207,s-0043,eco-0110,1.95,7,2021-02-12
v-003208,s-0129,eco-0089,14.31,47,2021-12-06
v-003209,s-0001,eco-0209,2.75,8,2021-05-22
v-003210,s-0134,eco-0464,11.31,42,2021-01-30
v-003211,s-0087,eco-0487,0.95,9,2021-03-18
v-003212,s-0135,eco-0338,1.27,10,2021-03-25
v-003213,s-0141,eco-0221,6.11,44,2021-03-29
v-003214,s-0053,eco-0134,2.69,7,2021-10-20
v-003215,s-0178,eco-0260,14.78,46,2021-08-13
v-003216,s-0090,eco-0344,3.67,7,2021-11-15
v-003217,s-0056,eco-0238,1.71,9,2021-03-22
v-003218,s-0148,eco-0082,7.02,49,2021-06-17
v-003219,s-0001,eco-0192,1.92,12,2021-07-03
v-003220,s-0140,eco-0269,5.74,45,2021-04-11
v-003221,s-0138,eco-0145,0.36,12,2021-02-23
v-003222,s-0159,eco-0014,3.29,10,2021-04-23
v-003223,s-0175,eco-0220,9.26,45,2021-08-31
v-003224,s-0097,eco-0039,3.44,9,2021-03-20
v-003225,s-0044,eco-0417,1.26,8,2021-10-28
v-003226,s-0182,eco-0044,2.08,9,2021-08-22
v-003227,s-0104,eco-0345,5.74,50,2021-05-03
v-003228,s-0167,eco-0130,1.27,11,2021-11-15
v-003229,s-0181,eco-0062,2.25,8,2021-07-01
v-003230,s-0057,eco-0384,2.1,8,2021-05-02
v-003231,s-0156,eco-0062,2.92,9,2021-05-23
v-003232,s-0134,eco-0008,4.36,11,2021-03-22
v-003233,s-0166,eco-0380,2.01,10,2021-06-06
v-003234,s-0193,eco-0268,1.78,11,2021-01-31
v-003235,s-0181,eco-0085,1.66,7,2021-07-22
v-003236,s-0086,eco-0379,2.39,9,2021-07-17
v-003237,s-0054,eco-0225,2.0,13,2021-01-16
v-003238,s-0004,eco-0360,11.26,43,2021-04-15
v-003239,s-0110,eco-0032,2.16,12,2021-02-25
v-003240,s-0152,eco-0061,1.99,9,2021-01-12
v-003241,s-0079,eco-0095,0.84,45,2021-03-15
v-003242,s-0085,eco-0387,1.98,9,2021-07-16
v-003243,s-0179,eco-0175,2.6,8,2021-02-21
v-003244,s-0152,eco-0316,1.45,12,2021-09-24
v-003245,s-0110,eco-0385,7.21,46,2021-06-25
v-003246,s-0101,eco-0414,6.19,47,2021-01-09
v-003247,s-0036,eco-0101,9.46,43,2021-07-27
v-003248,s-0049,eco-0486,2.86,7,2021-04-14
v-003249,s-0067,eco-0205,7.73,37,2021-06-08
v-003250,s-0023,eco-0370,2.78,12,2021-03-04
v-003251,s-0134,eco-0206,17.32,49,2021-08-12
v-003252,s-0126,eco-0204,10.45,40,2021-02-13
v-003253,s-0001,eco-0378,3.83,9,2021-01-03
v-003254,s-0018,eco-0422,3.81,13,2021-08-13
v-003255,s-0127,eco-0449,9.82,46,2021-07-27
v-003256,s-0055,eco-0348,0.56,12,2021-09-04
v-003257,s-0023,eco-0036,2.63,10,2021-11-12
v-003258,s-0092,eco-0325,2.44,9,2021-08-18
v-003259,s-0023,eco-0352,1.93,11,2021-06-09
v-003260,s-0080,eco-0429,12.24,46,2021-02-16
v-003261,s-0005,eco-0490,10.8,42,2021-04-24
v-003262,s-0037,eco-0329,1.44,8,2021-06-26
v-003263,s-0145,eco-0347,12.32,39,2021-04-26
v-003264,s-0045,eco-0295,4.06,10,2021-01-14
v-003265,s-0123,eco-0073,2.74,10,2021-04-05
v-003266,s-0170,eco-0022,3.24,11,2021-07-08
v-003267,s-0137,eco-0378,2.38,9,2021-08-28
v-003268,s-0103,eco-0472,2.98,8,2021-11-26
v-003269,s-0057,eco-0133,0.0,12,2021-10-30
v-003270,s-0126,eco-0114,1.77,11,2021-03-08
v-003271,s-0033,eco-0039,1.41,8,2021-12-10
v-003272,s-0194,eco-0476,5.79,41,2021-04-04
v-003273,s-0080,eco-0094,2.09,12,2021-08-04
v-003274,s-0047,eco-0054,1.66,8,2021-08-29
v-003275,s-0071,eco-0349,9.54,49,2021-08-19
v-003276,s-0107,eco-0380,12.23,50,2021-12-07
v-003277,s-0122,eco-0393,0.7,8,2021-09-30
